,TSNE-1,TSNE-2,task_source
895,-15.272902,25.447208,human
896,-46.47254,13.202209,human
897,-37.05741,10.092643,human
898,-39.61279,-7.1274114,human
899,-26.629541,20.127613,human
900,-40.40059,4.828703,human
901,-21.965042,16.587336,human
902,-31.415339,6.6472654,human
903,-57.623177,7.012521,human
904,-27.30653,14.391558,human
905,-31.38974,9.490191,human
906,-38.806103,6.6161175,human
907,-28.175745,-0.254093,human
908,-50.076946,-11.476545,human
909,-28.912943,4.3657,human
910,-24.186052,24.860449,human
911,-45.132206,-15.935575,human
912,-48.001236,-10.959587,human
913,-35.392067,5.6685653,human
914,-31.325684,24.923903,human
915,-48.581764,8.349907,human
916,-59.165985,9.485119,human
917,-51.789623,6.4267254,human
918,-34.54799,5.611909,human
919,-46.65842,9.192015,human
920,-22.793158,17.017397,human
921,-16.117493,24.924524,human
922,-36.53856,0.93281096,human
923,-46.259796,6.459968,human
924,-46.0627,-14.270053,human
925,-31.378452,5.0516634,human
926,-34.4411,5.2325983,human
927,-31.906254,4.706455,human
928,-48.01342,-20.621273,human
929,-25.99007,6.696396,human
930,-47.97959,-14.899367,human
931,-52.71451,11.58901,human
932,-34.326088,-2.1981235,human
933,-48.755844,-15.616416,human
934,-43.065586,14.587228,human
935,-21.568794,18.693394,human
936,-27.857887,6.6278353,human
937,-40.198013,17.255388,human
938,-39.406673,9.600983,human
939,-41.636436,7.7315874,human
940,-42.314644,-6.2811,human
941,-46.819546,-14.834278,human
942,-17.558464,24.099207,human
943,-42.73285,-3.0089593,human
944,-36.366093,4.851122,human
945,-59.76786,-3.5870132,human
946,-27.592638,6.7453685,human
947,-43.29042,-0.75047,human
948,-41.341248,0.65309554,human
949,-52.149868,-12.094911,human
950,-53.427586,-4.1279764,human
951,-53.7131,8.402727,human
952,-54.771343,10.500272,human
953,-34.344128,6.0114894,human
954,-39.693012,14.804378,human
955,-53.901154,9.447344,human
956,-47.15316,-14.288842,human
957,-48.889946,9.548552,human
958,-42.680344,2.1302145,human
959,-53.224236,10.087653,human
960,-25.008167,15.752893,human
961,-13.444751,25.944862,human
962,-40.65312,6.956567,human
963,-30.055346,5.7204766,human
964,-53.115948,12.527455,human
965,-56.167797,-4.4713173,human
966,-32.197514,13.507615,human
967,-35.018658,0.43748364,human
968,-32.22608,0.4723698,human
969,-41.35852,2.4031553,human
970,-25.391748,5.1534967,human
971,-14.188877,24.793968,human
972,-47.40226,-3.6890564,human
973,-31.486647,3.2929265,human
974,-46.599277,-5.3253827,human
975,-42.64381,-5.363347,human
976,-45.816143,-14.033885,human
977,-50.37968,-16.672812,human
978,-58.657276,10.6882715,human
979,-47.910496,-3.1362529,human
980,-42.155277,22.26431,human
981,-41.368034,2.0605116,human
982,-47.74476,9.869789,human
983,-20.908737,20.00024,human
984,-34.51693,-2.1071093,human
985,-14.604831,24.468395,human
986,-39.935493,2.2748218,human
987,-39.780216,-10.955842,human
988,-32.832348,13.210205,human
989,-32.47603,-0.9606907,human
990,-52.95964,-3.2447326,human
991,-35.078014,-3.0973024,human
992,-54.11431,-7.772875,human
993,-34.331993,5.906375,human
994,-33.88054,15.254151,human
995,-31.466347,4.989281,human
996,-52.639603,-4.8731327,human
997,-23.96891,18.012728,human
998,-22.14935,23.095798,human
999,-47.551617,-9.517797,human
1000,-22.06405,16.139307,human
1001,-29.055387,3.5427341,human
1002,-39.014584,-0.019855013,human
1003,-23.58844,15.93871,human
1004,-41.42512,5.013562,human
1005,-47.688774,8.974823,human
1006,-51.766457,6.412011,human
1007,-19.945196,23.915932,human
1008,-34.61524,3.3248456,human
1009,-17.89683,20.199356,human
1010,-33.05993,-3.9173868,human
1011,-51.980885,10.825432,human
1012,-43.8592,3.0974574,human
1013,-59.05618,11.672303,human
1014,-55.254444,3.782195,human
1015,-28.762505,22.049044,human
1016,-56.404255,7.148276,human
1017,-29.93929,8.332347,human
1018,-27.215128,13.74576,human
1019,-51.597725,12.597267,human
1020,-52.730587,-14.430864,human
1021,-54.85026,14.630129,human
1022,-39.155487,-0.19697127,human
1023,-60.952023,10.612933,human
1024,-14.747535,28.086565,human
1025,-32.460102,23.779251,human
1026,-38.410492,-9.589201,human
1027,-44.61482,-5.2151475,human
1028,-40.107544,-3.287346,human
1029,-47.939083,-16.547556,human
1030,-32.356487,5.6171093,human
1031,-29.372068,3.1695473,human
1032,-54.00101,6.861507,human
1033,-61.70795,8.171431,human
1034,-28.178074,4.6946483,human
1035,-56.601517,-4.675202,human
1036,-14.568912,25.695198,human
1037,-45.956596,3.819998,human
1038,-54.968315,16.933193,human
1039,-49.59164,-4.2871866,human
1040,-47.690113,12.362343,human
1041,-52.788742,-11.784561,human
1042,-55.147266,2.4934895,human
1043,-18.160725,19.620102,human
1044,-28.84491,22.951954,human
1045,-56.311077,13.972553,human
1046,-21.456367,20.263948,human
1047,-37.42677,10.904519,human
1048,-28.319277,28.067993,human
1049,-60.18569,7.8572288,human
1050,-44.69292,-5.086864,human
1051,-51.633793,16.182655,human
1052,-39.869377,13.927758,human
1053,-31.497826,11.735335,human
1054,-56.662254,-7.037966,human
1055,-61.338734,10.640604,human
1056,-36.45251,5.2493057,human
1057,-49.740063,-8.831386,human
1058,-57.970367,12.937042,human
1059,-54.906113,-4.5400243,human
1060,-36.552124,5.963567,human
1061,-51.80261,-16.75159,human
1062,-60.08734,13.436549,human
1063,-35.85623,9.659971,human
1064,-48.69966,22.700085,human
1065,-59.70471,12.251493,human
1066,-55.146275,-10.501791,human
1067,-42.890453,14.206681,human
1068,-22.916464,18.058966,human
1069,-22.997063,16.715147,human
1070,-19.681036,23.832024,human
1071,-43.081814,-1.6419529,human
1072,-46.90052,-10.843376,human
1073,-33.04046,-3.0623267,human
1074,-22.964764,17.739017,human
1075,-24.958622,16.124973,human
1076,-12.917733,24.3927,human
1077,-54.27876,3.195285,human
1078,-60.639313,9.331998,human
1079,-20.183636,19.706198,human
1080,-41.709118,-6.4325867,human
1081,-32.420677,0.4507353,human
1082,-32.023907,10.028137,human
1083,-56.88458,14.165162,human
1084,-43.09601,5.947192,human
1085,-22.579727,17.080154,human
1086,-21.354418,16.825964,human
1087,-51.414333,13.626874,human
1088,-49.336464,-12.25696,human
1089,-30.013485,6.777082,human
1090,-60.17298,8.547413,human
1091,-45.783802,-13.088696,human
1092,-32.45214,6.6310897,human
1093,-45.391335,34.7097,human
1094,-39.12294,-6.9743423,human
1095,-32.670765,19.511942,human
1096,-46.778625,-14.830565,human
1097,-36.897587,9.76924,human
1098,-27.568062,6.917919,human
1099,-53.103786,8.616467,human
1100,-38.795063,-0.014883935,human
1101,-27.524113,5.9775133,human
1102,-60.37871,5.2806897,human
1103,-57.48822,-5.252618,human
1104,-50.639206,-15.542326,human
1105,-35.604053,-0.5701745,human
1106,-51.393898,-16.728403,human
1107,-43.92998,-2.9607868,human
1108,-28.100327,7.433013,human
1109,-29.444004,3.4840367,human
1110,-24.910006,7.221536,human
1111,-39.10319,-7.768958,human
1112,-31.536268,1.5377992,human
1113,-28.710745,21.627054,human
1114,-37.969063,-5.094062,human
1115,-48.074627,-16.614687,human
1116,-41.68793,-4.771626,human
1117,-54.64811,-4.659696,human
1118,-33.3593,-1.3551202,human
1119,-38.931362,0.31353775,human
1120,-50.334393,8.148303,human
1121,-42.09971,-2.2853045,human
1122,-23.656948,19.072062,human
1123,-41.942375,4.605506,human
1124,-34.76471,10.55358,human
1125,-33.07687,-4.0060377,human
1126,-37.407852,21.59718,human
1127,-34.92125,1.909983,human
1128,-42.945156,-4.39833,human
1129,-34.534245,-12.509808,human
1130,-28.293905,12.7345495,human
1131,-35.570473,-22.239988,human
1132,-25.991388,9.461231,human
1133,-43.411644,-12.792565,human
1134,-20.143785,23.881134,human
1135,-43.02891,9.676346,human
1136,-41.827282,-6.390678,human
1137,-42.29873,-2.0170405,human
1138,-40.295147,-13.513746,human
1139,-42.041286,-7.5049434,human
1140,-17.8315,16.597513,human
1141,-59.47143,-2.8981009,human
1142,-37.188393,2.8443582,human
1143,-29.842632,8.169067,human
1144,-23.147068,5.4174128,human
1145,-29.527311,36.970192,human
1146,-32.231697,-1.5901741,human
1147,-40.58459,4.0957384,human
1148,-57.238132,-3.073249,human
1149,-34.777054,1.4077163,human
1150,-60.276894,11.412332,human
1151,-29.029898,6.6772013,human
1152,-26.683603,15.839773,human
1153,-29.947113,9.778278,human
1154,-27.917252,0.42005464,human
1155,-55.841415,12.284783,human
1156,-48.78094,-5.216903,human
1157,-54.316177,-4.6593676,human
1158,-45.011467,8.531956,human
1159,-38.82697,-7.893117,human
1160,-50.56942,-7.603964,human
1161,-31.445065,2.24603,human
1162,-47.182785,16.947168,human
1163,-36.723972,1.235226,human
1164,-35.169266,0.869951,human
1165,-47.671238,7.126289,human
1166,-25.998522,7.147792,human
1167,-25.334,21.01771,human
1168,-32.82154,1.8995297,human
1169,-36.1478,5.354019,human
1170,-32.487415,-2.9062905,human
1171,-40.09617,3.8712587,human
1172,-30.30512,4.4449005,human
1173,-45.331665,-15.9071045,human
1174,-28.223284,0.5883625,human
1175,-41.046955,-6.3312845,human
1176,-31.067219,4.0015574,human
1177,-40.27872,-12.464481,human
1178,-60.006252,10.046505,human
1179,-45.37091,-16.709913,human
1180,-36.342117,-3.692661,human
1181,-46.50516,13.2718935,human
1182,-39.389984,-10.540466,human
1183,-47.57457,-2.2547505,human
1184,-51.445248,7.562647,human
1185,-43.709377,-12.939662,human
1186,-58.127647,-3.3053603,human
1187,-32.330154,14.3254175,human
1188,-27.647053,6.9645696,human
1189,-38.2238,5.022898,human
1190,-29.131983,4.2618785,human
1191,-48.116955,-16.580791,human
1192,-45.23719,-5.39994,human
1193,-27.184155,1.0406625,human
1194,-31.302105,2.9487934,human
1195,-56.675007,14.189433,human
1196,-28.462278,5.596768,human
1197,-45.330402,-15.676402,human
1198,-39.74593,3.741803,human
1199,-51.30001,-6.9432735,human
1200,-59.15834,9.421342,human
1201,-31.329079,4.966781,human
1202,-37.786827,-1.159311,human
1203,-29.663094,-2.596235,human
1204,-35.055553,-13.588933,human
1205,-25.991287,13.160624,human
1206,-28.010794,3.2425246,human
1207,-37.87753,-4.8907523,human
1208,-41.363186,-6.959702,human
1209,-49.803326,11.108759,human
1210,-32.318336,0.337442,human
1211,-40.488693,-5.6891365,human
1212,-15.582974,23.253479,human
1213,-33.725002,3.9096155,human
1214,-37.00951,9.733866,human
1215,-31.14207,2.4696171,human
1216,-39.500687,-1.1511222,human
1217,-39.606094,-5.14457,human
1218,-52.887558,-13.578655,human
1219,-35.32278,-0.5761579,human
1220,-32.525158,-0.91285896,human
1221,-37.264576,4.5219707,human
1222,-40.997993,-3.8903854,human
1223,-41.6742,-7.4651914,human
1224,-24.181217,7.8275294,human
1225,-41.982235,-1.3075532,human
1226,-25.855375,9.438537,human
1227,-40.01028,-5.086567,human
1228,-38.50055,13.879048,human
1229,-14.906815,18.61233,human
1230,-33.970566,5.126671,human
1231,-42.674313,-8.468104,human
1232,-38.552902,-5.237502,human
1233,-46.03762,-8.245215,human
1234,-21.997723,16.051022,human
1235,-34.14823,2.3022127,human
1236,-60.18315,-0.36278814,human
1237,-53.513268,16.104513,human
1238,-38.175728,-5.1205072,human
1239,-29.819216,16.09885,human
1240,-30.890688,5.086124,human
1241,-30.242685,2.2813933,human
1242,-34.223007,-1.1247667,human
1243,-52.424,-4.764843,human
1244,-42.940517,-6.928738,human
1245,-58.027046,-1.5388143,human
1246,-62.74068,5.7872887,human
1247,-55.452377,0.39585623,human
1248,-53.385468,9.1814375,human
1249,-50.13335,-17.262424,human
1250,-10.366371,18.417747,human
1251,-37.196632,-7.028567,human
1252,-46.571114,-10.308471,human
1253,-29.54147,5.38506,human
1254,-38.175365,-2.0911407,human
1255,-21.718708,16.88705,human
1256,-14.654221,29.774227,human
1257,-40.90227,-3.8509512,human
1258,-29.87303,-2.4419847,human
1259,-21.765759,-2.2681165,human
1260,-28.107378,0.36823714,human
1261,-15.593798,23.36966,human
1262,-51.64597,-16.38488,human
1263,-52.82826,13.524246,human
1264,-32.387943,22.147373,human
1265,-13.330076,24.751797,human
1266,-53.930885,-4.175536,human
1267,-33.56666,4.063809,human
1268,-44.041542,-25.573143,human
1269,-11.473325,27.085257,human
1270,-37.08715,-1.6768929,human
1271,-34.179066,4.4162135,human
1272,-46.101894,-7.052808,human
1273,-31.327328,13.513995,human
1274,-29.009281,-7.10764,human
1275,-28.593546,2.7610965,human
1276,-57.277515,0.93854076,human
1277,-45.259777,-14.952204,human
1278,-57.594555,16.117428,human
1279,-43.554142,-5.9258943,human
1280,-48.03799,-10.999723,human
1281,-27.806988,9.726862,human
1282,-16.39001,21.649008,human
1283,-24.553349,17.13086,human
1284,-56.683952,0.80126804,human
1285,-41.772373,-7.4944205,human
1286,-47.037113,-6.4817295,human
1287,-21.922491,20.29325,human
1288,-25.740911,5.1960855,human
1289,-37.831562,5.745794,human
1290,-49.240154,-11.259303,human
1291,-44.32608,1.5782753,human
1292,-30.802666,12.832268,human
1293,-56.325535,2.2122684,human
1294,-47.06893,-17.354673,human
1295,-44.415775,-7.4926877,human
1296,-36.64656,16.164019,human
1297,-37.817486,-1.1222329,human
1298,-45.306934,-7.509545,human
1299,-48.64836,8.052656,human
1300,-59.760643,9.92649,human
1301,-20.18136,13.074715,human
1302,-41.187702,-0.7636142,human
1303,-33.722397,-3.5174437,human
1304,-23.080606,15.146667,human
1305,-35.259407,2.9170444,human
1306,-48.0378,-15.036391,human
1307,-22.399258,17.22897,human
1308,-28.899485,3.1513572,human
1309,-36.503796,8.67999,human
1310,-25.249653,21.49298,human
1311,-25.303734,5.4273567,human
1312,-30.910683,-0.9523998,human
1313,-18.416203,23.63098,human
1314,-19.08989,29.51755,human
1315,-50.940815,-11.170839,human
1316,-49.12239,-20.57298,human
1317,-36.48553,2.7545772,human
1318,-53.804962,-16.123524,human
1319,-21.162857,17.968985,human
1320,-21.166498,18.864178,human
1321,-46.94189,-6.605724,human
1322,-32.01936,-1.592655,human
1323,-34.67005,-0.3392257,human
1324,-26.876242,4.596417,human
1325,-18.46062,15.16843,human
1326,-51.70263,11.54602,human
1327,-32.51924,-3.8670895,human
1328,-45.484833,9.438166,human
1329,-55.212708,15.49579,human
1330,-21.618921,17.916788,human
1331,-42.54813,-0.9126749,human
1332,-26.483942,-0.24723044,human
1333,-39.701527,-7.4811387,human
1334,-26.278725,-0.10181795,human
1335,-24.68238,11.560932,human
1336,-39.01872,17.062857,human
1337,-31.659082,1.7605004,human
1338,-59.1205,3.8944259,human
1339,-20.818989,-2.5042205,human
1340,-45.130634,-13.652731,human
1341,-41.380154,-5.094818,human
1342,-41.158817,6.24822,human
1343,-25.852348,16.830702,human
1344,-22.438425,17.614677,human
1345,-58.37909,-2.185946,human
1346,-49.190212,9.743265,human
1347,-17.188828,20.029028,human
1348,-29.541416,3.4112794,human
1349,-25.392145,5.1727057,human
1350,-47.076653,-25.337997,human
1351,-54.91984,14.693725,human
1352,-32.385708,-3.2507691,human
1353,-22.41851,17.960342,human
1354,-18.758507,24.51456,human
1355,-29.990767,-5.560524,human
1356,-37.19634,-9.687895,human
1357,-33.347206,-12.631266,human
1358,-29.909277,13.061502,human
1359,-20.395819,6.987907,human
1360,-32.629898,0.43389162,human
1361,-32.74095,-2.829943,human
1362,-46.136036,-21.516443,human
1363,-54.17588,-7.6227736,human
1364,-49.51198,-9.0284605,human
1365,-47.553646,-4.1077485,human
1366,-32.41103,2.910284,human
1367,-41.098766,5.620693,human
1368,-32.4004,-1.5678997,human
1369,-45.61693,-6.513819,human
1370,-31.974867,-0.5883585,human
1371,-40.506042,-11.336384,human
1372,-32.102383,-1.6958311,human
1373,-51.87139,13.193971,human
1374,-41.960304,15.024354,human
1375,-44.466255,5.0395093,human
1376,-38.303116,-5.3360963,human
1377,-34.699547,-11.719001,human
1378,-38.404522,5.278295,human
1379,-39.209667,-8.049659,human
1380,-20.757217,7.2131987,human
1381,-54.319912,-12.647393,human
1382,-29.245445,2.7710867,human
1383,-35.067234,-13.134066,human
1384,-35.29407,-11.860026,human
1385,-52.052895,-7.298617,human
1386,-17.406271,13.116479,human
1387,-40.191135,-5.6208973,human
1388,-45.42183,-7.7581797,human
1389,-21.228733,15.539798,human
1390,-31.243877,11.66944,human
1391,-54.146355,7.6026616,human
1392,-40.815376,-11.143687,human
1393,-58.18104,2.322643,human
1394,-28.13769,-0.07866349,human
1395,-26.919565,23.651257,human
1396,-35.208363,-27.081102,human
1397,-38.630245,-7.9443483,human
1398,-28.053736,4.363034,human
1399,-38.930904,-7.98463,human
1400,-20.967184,17.78445,human
1401,-36.33208,-12.456198,human
1402,-50.035442,-17.087276,human
1403,-47.45852,9.131987,human
1404,-32.634445,-10.239903,human
1405,-28.305637,1.525972,human
1406,-18.166788,19.949251,human
1407,-22.593891,18.189005,human
1408,-16.538168,11.240842,human
1409,-42.905724,10.733792,human
1410,-28.540173,-3.9067426,human
1411,-31.136717,5.774703,human
1412,-28.925934,0.20253237,human
1413,-43.48269,3.703223,human
1414,-23.415152,-9.434909,human
1415,-49.475574,-16.355984,human
1416,-46.38699,-10.392158,human
1417,-43.5384,-13.299896,human
1418,-43.44647,-11.047731,human
1419,-30.872284,-24.846876,human
1420,-43.020443,3.1466334,human
1421,-27.729694,0.39679202,human
1422,-23.238327,17.158924,human
1423,-24.90478,-9.663606,human
1424,-54.32251,7.652588,human
1425,-35.871696,-4.5087776,human
1426,-54.57405,-4.1247773,human
1427,-29.582537,-3.3971844,human
1428,-57.908157,1.275548,human
1429,-30.333551,3.563052,human
1430,-48.598248,8.958973,human
1431,-37.114872,2.8944714,human
1432,-36.292038,3.5739596,human
1433,-36.01283,-12.342199,human
1434,-57.947372,1.6288477,human
1435,-29.147467,8.115946,human
1436,-54.797005,9.807139,human
1437,-61.396328,10.711863,human
1438,-58.065388,4.3679433,human
1439,-31.604574,-0.22921164,human
1440,-29.906597,15.341811,human
1441,-25.629698,9.1413965,human
1442,-50.023922,-14.970376,human
1443,-43.675957,-6.03223,human
1444,-21.996527,14.870495,human
1445,-35.467396,-0.6765068,human
1446,-36.705414,-0.59954566,human
1447,-53.651585,-15.94908,human
1448,-46.647972,-5.4242287,human
1449,-59.381218,-2.9658978,human
1450,-26.2014,13.61621,human
1451,-46.735317,-23.208628,human
1452,-28.720467,-0.4654193,human
1453,-26.836634,-1.2367529,human
1454,-39.42236,-1.1470231,human
1455,-34.677925,-8.130207,human
