TSNE-1,TSNE-2,task_source
13.180653,5.468538,unmod1
22.969486,-62.887177,unmod1
-8.681164,10.316651,unmod1
-0.2583601,25.913292,unmod1
59.891647,14.80278,unmod1
6.270952,63.03515,unmod1
62.195347,-33.598976,unmod1
34.36704,7.6221094,unmod1
20.219257,-31.208523,unmod1
2.0098028,43.14481,unmod1
7.939865,27.125906,unmod1
-6.9540663,-24.128828,unmod1
29.69969,1.2735798,unmod1
12.702252,-44.50085,unmod1
12.096836,64.04392,unmod1
2.5623577,-56.0128,unmod1
-8.895833,21.924915,unmod1
-21.1746,45.056767,unmod1
13.90927,36.035213,unmod1
-14.925808,54.081837,unmod1
61.297123,15.841754,unmod1
11.9683,-22.397936,unmod1
3.9595718,3.4686203,unmod1
11.482973,-22.676693,unmod1
-6.20931,48.129894,unmod1
-5.598652,-43.96236,unmod1
-9.309878,31.009169,unmod1
9.267363,67.92197,unmod1
14.965866,5.937423,unmod1
12.912607,-44.895424,unmod1
-1.7384881,18.416082,unmod1
20.758503,-7.0631866,unmod1
-16.845116,57.50351,unmod1
51.63812,-50.690155,unmod1
-7.36444,-16.882006,unmod1
61.587788,-13.096901,unmod1
-31.178595,2.1512134,unmod1
24.05849,34.260036,unmod1
45.98785,-20.160383,unmod1
61.741024,-14.05001,unmod1
38.93516,-9.828002,unmod1
0.6199149,-28.076738,unmod1
24.144121,8.766005,unmod1
16.38251,37.434944,unmod1
-7.987235,8.902343,unmod1
-9.064864,10.587009,unmod1
8.742834,26.295403,unmod1
4.0821314,-23.63534,unmod1
46.83168,-19.029457,unmod1
63.54764,-26.720253,unmod1
-7.965059,-39.408955,unmod1
40.21953,-19.761429,unmod1
20.270473,-63.73431,unmod1
6.50969,-42.201252,unmod1
-21.939703,-0.80922896,unmod1
5.571259,5.376713,unmod1
-9.6528015,-11.689759,unmod1
0.065056674,-30.162771,unmod1
23.869642,41.578224,unmod1
-0.052811585,11.880497,unmod1
-10.80742,1.3934536,unmod1
6.3898993,-7.4372535,unmod1
-0.12506,29.454187,unmod1
60.578384,34.892754,unmod1
-5.675931,-43.7649,unmod1
-2.5331688,20.015268,unmod1
8.791044,-29.78895,unmod1
46.62524,30.775982,unmod1
6.702753,29.711634,unmod1
-9.293198,29.700674,unmod1
3.3439336,44.058887,unmod1
20.97675,-44.77656,unmod1
-7.1154103,-47.78495,unmod1
14.0726385,-16.318316,unmod1
10.462601,-44.912975,unmod1
1.8405395,-38.983463,unmod1
25.728466,-35.574818,unmod1
31.158194,-45.44271,unmod1
5.6671486,-10.998642,unmod1
-0.8902885,43.570488,unmod1
21.322178,28.38059,unmod1
30.723646,-2.2063825,unmod1
60.39629,-22.28008,unmod1
57.022324,-25.942516,unmod1
-20.642185,-10.855872,unmod1
26.298445,-24.283361,unmod1
12.839,73.23823,unmod1
20.158564,-54.803467,unmod1
-13.769323,22.047398,unmod1
-19.468151,-12.727546,unmod1
4.044238,23.87049,unmod1
24.37469,9.731738,unmod1
23.141127,-16.734539,unmod1
-15.692304,-18.135117,unmod1
-20.778252,45.167282,unmod1
16.388697,22.701586,unmod1
31.622438,-20.086464,unmod1
7.45695,-0.5303213,unmod1
-0.16862606,14.614096,unmod1
60.338585,33.93411,unmod1
15.916084,47.615063,unmod1
-6.659853,32.701862,unmod1
21.048565,31.539131,unmod1
8.919139,40.095757,unmod1
-9.117288,20.331057,unmod1
-22.654703,22.030504,unmod1
-9.303021,18.930124,unmod1
-24.300663,4.856684,unmod1
0.57046777,-23.471369,unmod1
29.736092,-9.583792,unmod1
-13.560043,37.874477,unmod1
35.68659,-11.468841,unmod1
13.963593,-0.16591369,unmod1
55.00793,-29.23254,unmod1
-24.143986,1.0597953,unmod1
28.953056,5.661642,unmod1
-13.676508,10.265906,unmod1
-17.323198,18.411322,unmod1
49.278408,8.469979,unmod1
40.958145,14.759677,unmod1
14.6126,23.977724,unmod1
77.93617,3.701164,unmod1
-15.161338,18.710592,unmod1
74.310616,6.1579723,unmod1
10.193177,-8.892745,unmod1
3.206432,6.5540466,unmod1
71.341095,1.8232999,unmod1
4.228874,-27.154325,unmod1
12.565674,-20.166378,unmod1
26.236372,-14.87256,unmod1
15.103516,5.6828856,unmod1
13.475639,61.61213,unmod1
64.2721,-30.352554,unmod1
13.822429,62.179752,unmod1
-4.616445,12.0690565,unmod1
50.29513,-52.67889,unmod1
56.141365,17.816877,unmod1
-39.855263,10.586163,unmod1
40.765514,-5.453668,unmod1
53.117764,10.526265,unmod1
-1.931625,-45.59517,unmod1
2.1435726,39.816307,unmod1
29.829239,-12.109865,unmod1
24.019152,61.29726,unmod1
26.547144,-11.154692,unmod1
20.166662,-54.56775,unmod1
24.395174,-12.327713,unmod1
-14.676927,14.356589,unmod1
12.6284485,-23.724518,unmod1
-18.765364,-13.360326,unmod1
24.241278,-50.017265,unmod1
10.756203,67.09265,unmod1
-7.224815,-51.55233,unmod1
5.805727,-2.052401,unmod1
17.871193,41.910397,unmod1
22.023584,-25.331545,unmod1
9.739695,63.406593,unmod1
-5.6958723,-11.022817,unmod1
62.56988,10.139645,unmod1
15.394177,-6.9184127,unmod1
31.650288,-11.580595,unmod1
42.62879,-19.370121,unmod1
23.455864,-38.612797,unmod1
-24.761126,11.677408,unmod1
40.246395,28.03355,unmod1
-30.566938,-1.2712435,unmod1
-19.488947,35.409184,unmod1
8.84173,-13.933,unmod1
-8.086077,40.510807,unmod1
41.94692,-5.897708,unmod1
35.40662,-32.182304,unmod1
19.403767,26.39997,unmod1
17.19381,3.523734,unmod1
12.014261,68.928925,unmod1
14.385484,51.320885,unmod1
20.430897,-31.29516,unmod1
39.015205,-16.02229,unmod1
21.419718,52.9183,unmod1
-12.55023,36.74125,unmod1
39.291348,-7.8022523,unmod1
25.065315,-14.443077,unmod1
-28.065865,21.377268,unmod1
11.046169,-47.595436,unmod1
-22.33696,43.949272,unmod1
21.486563,-21.110376,unmod1
65.51438,12.1104765,unmod1
10.580617,29.337294,unmod1
66.22481,-30.302853,unmod1
17.211346,21.921135,unmod1
1.643262,-50.230984,unmod1
51.205418,28.186132,unmod1
2.7660427,62.559498,unmod1
-15.4626465,39.22777,unmod1
22.653173,57.15127,unmod1
7.8627095,-24.361275,unmod1
42.968067,30.104631,unmod1
-8.107069,34.274456,unmod1
23.068144,44.546577,unmod1
4.353717,28.273657,unmod1
39.91143,-26.674446,unmod1
1.8420911,-8.035933,unmod1
1.8521062,28.527296,unmod1
28.931307,-33.50893,unmod1
50.29564,-47.664566,unmod1
-2.4904783,-36.45248,unmod1
16.240591,53.38905,unmod1
20.975458,-31.087894,unmod1
-18.996721,44.331047,unmod1
5.7789097,3.0396721,unmod1
9.841853,-57.903797,unmod1
-10.902514,-27.328016,unmod1
44.46948,3.581743,unmod1
-0.8208056,1.4935068,unmod1
-17.694534,19.271605,unmod1
12.411979,-51.174435,unmod1
27.923185,11.090804,unmod1
-2.9593825,20.279917,unmod1
11.350427,56.805206,unmod1
-15.199737,13.937338,unmod1
-7.5244117,31.875935,unmod1
36.181557,-33.295372,unmod1
17.941282,-20.155344,unmod1
32.86031,-5.783906,unmod1
25.907976,-14.383689,unmod1
37.738403,-20.810379,unmod1
-15.259008,45.465782,unmod1
8.016832,-54.220745,unmod1
20.178425,25.908287,unmod1
47.452236,-15.905466,unmod1
52.041645,-6.1810474,unmod1
-4.405736,-35.41489,unmod1
-28.732553,30.844196,unmod1
21.885128,-48.537033,unmod1
2.8051732,17.928608,unmod1
61.174236,3.9722383,unmod1
16.748848,-29.439306,unmod1
-4.592655,22.211552,unmod1
-5.763112,-22.488634,unmod1
-13.377085,-20.31641,unmod1
77.93574,13.183651,unmod1
37.512184,42.16816,unmod1
-11.463432,43.599808,unmod1
9.907846,37.95522,unmod1
-16.059135,-13.570835,unmod1
40.12544,-10.283689,unmod1
13.681457,-28.789234,unmod1
55.75498,10.894212,unmod1
78.66879,10.736947,unmod1
-19.539505,26.292906,unmod1
34.99926,-28.219263,unmod1
-12.073807,-0.8810948,unmod1
2.7156038,-30.732107,unmod1
3.9308631,-22.89833,unmod1
35.531017,-4.3059897,unmod1
44.34173,13.78509,unmod1
40.878876,-10.750808,unmod1
-5.2066083,9.498831,unmod1
20.009972,58.22393,unmod1
-13.856977,25.679462,unmod1
-12.345514,19.197779,unmod1
22.011038,24.398327,unmod1
-27.956463,-5.875511,unmod1
61.232494,-16.506535,unmod1
-19.143314,-14.448918,unmod1
17.551544,27.832575,unmod1
76.70145,4.923307,unmod1
50.891056,-21.532228,unmod1
-18.06306,47.459255,unmod1
22.628641,-39.810036,unmod1
-4.9312935,9.32252,unmod1
4.0765705,-53.061237,unmod1
3.5774078,-1.8756046,unmod1
-22.177393,3.0656583,unmod1
56.19693,-28.3571,unmod1
66.18294,-24.969019,unmod1
55.095287,26.21651,unmod1
-4.4597654,12.46413,unmod1
64.094635,10.366115,unmod1
40.748264,-10.712997,unmod1
39.102825,-4.927636,unmod1
67.27645,-25.472448,unmod1
10.830603,-33.89042,unmod1
7.3784766,-35.42779,unmod1
22.92112,5.7389083,unmod1
20.579035,-11.899093,unmod1
-10.371139,-3.4550853,unmod1
-27.68018,3.7513752,unmod1
53.363895,34.479195,unmod1
25.173506,-0.5679043,unmod1
23.29393,-61.10535,unmod1
-6.659392,-40.267174,unmod1
-7.182862,-37.756584,unmod1
69.75854,-29.927103,unmod1
-21.994396,46.095345,unmod1
29.571356,-54.02762,unmod1
37.708675,-51.368313,unmod1
29.312069,-53.848137,unmod1
29.860872,30.326406,unmod1
-1.9997064,-35.618996,unmod1
23.927547,-27.511663,unmod1
26.543201,49.01792,unmod1
-14.909315,-13.311761,unmod1
32.50633,-46.322186,unmod1
-17.989784,-3.4003117,unmod1
35.925976,29.52701,unmod1
47.273052,26.431728,unmod1
42.31477,43.206547,unmod1
35.95111,-51.356636,unmod1
5.054701,12.1240835,unmod1
8.766371,-44.709503,unmod1
6.703766,-30.366646,unmod1
-30.274757,15.063555,unmod1
51.34003,23.681107,unmod1
-17.368984,-10.281565,unmod1
30.72821,-0.36861464,unmod1
78.005684,5.482725,unmod1
2.3586047,-52.976532,unmod1
6.3662806,23.41573,unmod1
20.462221,-29.891865,unmod1
3.7174692,66.963425,unmod1
-2.6560154,-32.508476,unmod1
-9.5025015,17.944902,unmod1
63.326706,-25.5374,unmod1
13.409557,-47.325714,unmod1
-19.438728,26.165083,unmod1
9.2977085,2.3801932,unmod1
27.621105,-16.191456,unmod1
-32.360294,-4.422547,unmod1
-24.584843,10.777673,unmod1
27.162281,-6.2817073,unmod1
48.50483,-12.088366,unmod1
25.789835,52.99665,unmod1
1.226733,21.460249,unmod1
43.866657,-26.888351,unmod1
0.1925572,-50.897724,unmod1
13.839355,-37.75179,unmod1
-14.975382,-12.108601,unmod1
67.89808,-35.4584,unmod1
28.419851,-10.689949,unmod1
14.108374,-50.942417,unmod1
34.63248,-45.619965,unmod1
-27.964819,6.368345,unmod1
6.4706683,54.52425,unmod1
10.941115,36.656364,unmod1
28.602907,30.62532,unmod1
7.788232,-12.309864,unmod1
0.44894627,48.697254,unmod1
1.1272647,-3.307021,unmod1
-28.130096,29.494976,unmod1
12.400563,35.691982,unmod1
30.426334,-48.222736,unmod1
-14.512138,4.6700306,unmod1
15.563946,-6.345237,unmod1
16.413206,-57.211094,unmod1
31.833853,10.521826,unmod1
18.554188,-60.920757,unmod1
22.019054,-49.45264,unmod1
-17.80006,14.277092,unmod1
34.2389,-6.3678594,unmod1
27.405193,-13.915159,unmod1
49.298023,-8.91854,unmod1
60.64955,-22.78127,unmod1
-3.0000067,31.543354,unmod1
55.34508,14.1762705,unmod1
18.40458,-62.646145,unmod1
2.4357538,-6.301169,unmod1
5.307627,25.565296,unmod1
10.10101,44.226276,unmod1
-15.435363,57.439484,unmod1
11.922557,9.890946,unmod1
6.630132,-6.600218,unmod1
36.531925,-12.907996,unmod1
11.380233,-8.027375,unmod1
35.94122,-52.296787,unmod1
-6.1855164,-11.621261,unmod1
1.6173259,-32.611385,unmod1
21.215424,-64.22901,unmod1
-1.6617377,39.821003,unmod1
62.55093,-36.406807,unmod1
45.345097,-27.773985,unmod1
53.485382,23.801462,unmod1
21.148443,-44.602142,unmod1
15.769902,-0.06356052,unmod1
46.24789,-17.345284,unmod1
-8.044324,8.239588,unmod1
40.887787,13.786372,unmod1
34.46986,-30.202707,unmod1
22.106665,-61.683582,unmod1
-21.445633,55.54537,unmod1
48.845905,20.417292,unmod1
-13.2445755,-41.346054,unmod1
7.4436326,4.801542,unmod1
-25.937847,12.267909,unmod1
28.890491,49.96696,unmod1
54.784588,32.916435,unmod1
25.02901,8.750081,unmod1
61.786217,-33.573948,unmod1
1.7517579,-46.872765,unmod1
29.323273,-45.65582,unmod1
23.095871,31.686125,unmod1
4.7698236,-55.12504,unmod1
36.765293,-28.894964,unmod1
-10.36603,45.271626,unmod1
-12.110976,31.897013,unmod1
7.2186527,21.075615,unmod1
-19.111938,20.225502,unmod1
6.791569,-45.341534,unmod1
-27.363243,22.74492,unmod1
42.863117,49.44474,unmod1
-1.6954458,39.736473,unmod1
44.99422,-26.967701,unmod1
12.154826,-7.5701118,unmod1
7.337572,32.86791,unmod1
46.799232,-8.342385,unmod1
7.294538,-11.580257,unmod1
40.250565,-10.333774,unmod1
26.528494,-50.372196,unmod1
11.086938,-33.715744,unmod1
-3.2457104,-20.866922,unmod1
61.7122,-32.800945,unmod1
74.01604,2.9683464,unmod1
-6.072854,50.823177,unmod1
49.866676,-50.32844,unmod1
-1.8310491,-39.586723,unmod1
41.774002,46.105465,unmod1
8.401945,54.048183,unmod1
17.786741,43.58685,unmod1
-11.314128,-36.98571,unmod1
18.024502,51.24429,unmod1
-11.334911,15.392287,unmod1
26.186626,29.17728,unmod1
-4.97155,36.651012,unmod1
63.474083,25.024761,unmod1
-22.952084,50.555397,unmod1
71.30848,7.8750477,unmod1
8.648645,61.376743,unmod1
-5.192666,-5.7767034,unmod1
4.5802245,33.43426,unmod1
41.642384,-14.635636,unmod1
40.263977,26.246548,unmod1
18.4789,-55.77913,unmod1
52.06644,13.053786,unmod1
8.287583,37.769466,unmod1
9.093491,-2.099343,unmod1
66.30502,-26.823029,unmod1
-12.290216,41.391945,unmod1
2.219824,-33.466713,unmod1
8.728956,46.18718,unmod1
32.692722,14.871224,unmod1
-8.4916315,-49.19048,unmod1
-7.472336,30.17167,unmod1
25.126963,-0.5513506,unmod1
27.25732,32.216946,unmod1
7.158617,57.482174,unmod1
-3.0580115,-4.8533845,unmod1
2.7536173,25.901497,unmod1
58.003117,42.754795,unmod1
-15.268451,45.45666,unmod1
33.584965,-37.284737,unmod1
66.642296,-24.93296,unmod1
0.6429011,-11.666703,unmod1
1.9370861,-33.207413,unmod1
59.808254,-16.053917,unmod1
-13.364273,-9.307078,unmod1
25.172901,-13.446746,unmod1
-20.070234,-3.36843,unmod1
76.93301,14.0955715,unmod1
36.862835,-48.478397,unmod1
46.255802,30.269909,unmod1
17.5109,-6.962124,unmod1
-7.1187162,34.177288,unmod1
-10.134025,19.636688,unmod1
1.0411196,-26.827007,unmod1
17.159332,-48.64468,unmod1
13.419923,-31.21828,unmod1
-6.2075815,12.885156,unmod1
20.933731,-1.7483662,unmod1
-9.875692,50.341774,unmod1
14.272716,64.14168,unmod1
46.448772,-10.083246,unmod1
-25.124746,28.245707,unmod1
12.848574,24.68905,unmod1
4.528968,26.048939,unmod1
1.3836522,43.43498,unmod1
18.342451,33.773403,unmod1
52.547848,34.172558,unmod1
53.531662,-36.407505,unmod1
57.405815,-49.760857,unmod1
0.70793027,17.852097,unmod1
4.747099,47.37423,unmod1
-18.418135,46.12639,unmod1
5.0912905,-24.082104,unmod1
-7.0964546,-16.36915,unmod1
-8.308428,-36.279415,unmod1
-21.99385,25.75301,unmod1
8.562768,-6.2404466,unmod1
-16.198547,-2.0671768,unmod1
14.383141,-34.81208,unmod1
13.295963,10.379317,unmod1
41.668865,11.582081,unmod1
21.162395,51.144436,unmod1
-10.440614,17.336054,unmod1
-16.232454,47.503967,unmod1
6.5050206,-27.301998,unmod1
-10.096911,22.983715,unmod1
20.942299,-62.95183,unmod1
-10.827993,-36.707607,unmod1
-23.52517,9.319722,unmod1
20.52133,-30.647818,unmod1
-12.891099,-17.384874,unmod1
-6.1643157,16.45795,unmod1
11.124399,37.94332,unmod1
1.2799544,9.385933,unmod1
26.424704,33.91977,unmod1
41.770138,48.56713,unmod1
-15.993837,0.69846046,unmod1
43.93121,40.06121,unmod1
42.690502,18.704842,unmod1
-8.059118,-40.417416,unmod1
30.227856,18.587706,unmod1
72.43882,2.6550481,unmod1
-0.19709101,-0.7323463,unmod1
28.011686,-37.490402,unmod1
-13.84006,4.580607,unmod1
45.322258,-2.0314596,unmod1
11.794686,25.000479,unmod1
13.704196,50.961735,unmod1
28.065168,23.718897,unmod1
46.469627,10.406574,unmod1
4.5587397,10.489864,unmod1
22.101452,4.679126,unmod1
-24.714993,7.8192816,unmod1
53.71036,38.772686,unmod1
48.86758,-8.241341,unmod1
-15.041065,55.6481,unmod1
2.2072527,-56.75649,unmod1
-12.316145,-9.913503,unmod1
-33.513058,-0.48374268,unmod1
47.279015,46.8591,unmod1
-25.3193,-3.4728615,unmod1
36.061687,23.507557,unmod1
59.77298,-37.739048,unmod1
-3.5351658,12.058099,unmod1
38.00438,-9.718346,unmod1
-7.273489,-12.697899,unmod1
61.967495,36.902817,unmod1
-12.359126,5.8126683,unmod1
50.933247,6.8864446,unmod1
31.170258,-45.755135,unmod1
2.313171,21.110548,unmod1
43.13887,-6.3304534,unmod1
-30.465279,0.046088595,unmod1
31.388613,-6.679629,unmod1
-10.261349,12.2004595,unmod1
8.038846,-37.762733,unmod1
61.208862,3.8617163,unmod1
22.92954,-28.040245,unmod1
-20.910166,43.49957,unmod1
-26.772003,26.967184,unmod1
50.03813,-23.86557,unmod1
31.86514,0.14836073,unmod1
33.686714,32.916702,unmod1
8.387485,64.67359,unmod1
24.230621,-46.877647,unmod1
8.668914,-33.167297,unmod1
38.564312,-53.093376,unmod1
36.702038,-33.235916,unmod1
18.754154,60.997845,unmod1
14.283551,-1.753476,unmod1
19.290905,45.022686,unmod1
11.30354,63.676575,unmod1
-11.171457,15.800845,unmod1
59.612503,-48.943066,unmod1
-25.311977,22.923351,unmod1
-19.527466,36.450294,unmod1
0.74235535,-62.14753,unmod1
56.8728,36.672817,unmod1
27.129244,10.366325,unmod1
24.171051,-64.11512,unmod1
21.396076,56.230473,unmod1
9.786882,-48.16882,unmod1
19.330608,-17.350176,unmod1
13.467243,-19.39468,unmod1
-30.466343,0.009352652,unmod1
18.017088,44.338146,unmod1
-7.129302,9.242599,unmod1
-3.6836717,37.514942,unmod1
12.989297,58.647346,unmod1
59.216236,-18.757933,unmod1
23.605778,49.90073,unmod1
8.845653,48.06126,unmod1
-0.24724147,-8.500289,unmod1
23.444347,61.31122,unmod1
45.89387,43.81044,unmod1
20.600931,56.176083,unmod1
-9.068355,17.998604,unmod1
61.6178,-34.737335,unmod1
-9.699489,-35.197205,unmod1
-15.880381,0.048391856,unmod1
45.68377,3.8034732,unmod1
12.119181,30.340553,unmod1
7.2536535,28.994572,unmod1
20.242657,51.15186,unmod1
-9.45361,30.878777,unmod1
-9.771141,21.609228,unmod1
41.981094,-14.483147,unmod1
56.375607,2.4831793,unmod1
-1.4947567,-48.594395,unmod1
39.954174,26.593233,unmod1
40.119076,-49.72092,unmod1
13.307659,-33.030033,unmod1
26.878191,-10.045472,unmod1
41.59237,-15.459269,unmod1
21.66555,-15.974291,unmod1
6.1448107,35.384537,unmod1
18.058231,-31.632498,unmod1
58.32686,-22.324104,unmod1
-18.561052,25.698633,unmod1
33.53629,-29.934282,unmod1
-6.963465,8.257861,unmod1
34.97682,-27.873629,unmod1
38.491474,49.101143,unmod1
-7.55314,36.989937,unmod1
-17.204544,-22.233055,unmod1
-17.874939,0.40979996,unmod1
-10.022706,-34.504337,unmod1
19.166296,37.91941,unmod1
33.565628,-50.48289,unmod1
41.782997,-12.414271,unmod1
9.318391,-37.578415,unmod1
-21.059944,39.174217,unmod1
-10.427755,-47.717407,unmod1
-7.052586,5.7651753,unmod1
4.867126,-41.58026,unmod1
-7.231129,-15.243611,unmod1
-0.12374359,-16.505737,unmod1
24.754055,20.99911,unmod1
-11.147641,43.04603,unmod1
-4.935272,-52.70427,unmod1
61.78223,10.61434,unmod1
62.7122,-35.55661,unmod1
14.265792,6.56079,unmod1
7.3667665,57.612114,unmod1
11.131387,-45.436012,unmod1
27.905684,-55.301624,unmod1
-9.515259,-32.669743,unmod1
19.728907,-9.483536,unmod1
4.195666,-42.072403,unmod1
21.539003,-33.41623,unmod1
8.607479,31.648384,unmod1
35.08115,-32.68593,unmod1
-3.425914,34.786686,unmod1
19.952349,51.74739,unmod1
47.513767,-17.467432,unmod1
40.18729,50.394268,unmod1
21.594398,42.95042,unmod1
21.024666,-1.0235428,unmod1
9.705436,-40.333725,unmod1
-32.188354,10.722695,unmod1
-9.927247,-19.301014,unmod1
-13.477565,-34.54859,unmod1
26.79908,31.59928,unmod1
10.544516,23.540945,unmod1
24.363844,-36.648426,unmod1
25.522493,-61.757694,unmod1
-4.298575,-38.512627,unmod1
48.77521,1.8169425,unmod1
-8.177618,-10.140538,unmod1
-4.324675,1.9967775,unmod1
-3.76249,-42.562004,unmod1
41.59174,25.659758,unmod1
50.416985,5.9727345,unmod1
2.5174444,36.30216,unmod1
-12.982002,18.606447,unmod1
44.010376,7.455395,unmod1
17.951649,43.5866,unmod1
-31.815937,11.283274,unmod1
-6.7600937,26.503971,unmod1
-3.4586504,-42.846485,unmod1
-18.455639,38.09724,unmod1
18.171024,-0.5158693,unmod1
25.16004,42.724464,unmod1
1.5194315,41.608673,unmod1
-14.019852,10.495145,unmod1
5.2952933,50.835266,unmod1
22.290163,26.726225,unmod1
22.46202,-62.041054,unmod1
-0.678132,28.648127,unmod1
24.915108,9.46468,unmod1
39.97739,51.037376,unmod1
-19.139227,10.100488,unmod1
-22.361906,40.939026,unmod1
-22.618792,54.16865,unmod1
29.579113,-26.663855,unmod1
37.552845,-5.958127,unmod1
44.318573,-8.614123,unmod1
57.256554,32.357346,unmod1
-16.266123,-13.419401,unmod1
46.25745,20.377037,unmod1
-4.6620994,-33.722256,unmod1
43.673992,9.9843,unmod1
16.656767,-60.451027,unmod1
73.38161,2.553797,unmod1
22.904902,27.003794,unmod1
-13.500116,46.01167,unmod1
12.103188,13.318956,unmod1
14.557973,11.741137,unmod1
34.633766,-24.204268,unmod1
10.88033,61.82016,unmod1
-9.228767,-38.305885,unmod1
75.20088,3.6373394,unmod1
-19.920132,46.010296,unmod1
24.682734,28.314938,unmod1
0.103293516,48.095337,unmod1
26.476154,-34.26214,unmod1
4.829896,19.539858,unmod1
2.1488373,69.47827,unmod1
3.5294785,10.488781,unmod1
44.542873,3.568452,unmod1
43.9851,38.33568,unmod1
-6.5875716,-23.307758,unmod1
-8.521986,12.339843,unmod1
-24.161934,50.51386,unmod1
-20.598598,-0.61079127,unmod1
21.910423,-11.210834,unmod1
-30.065409,-2.3054872,unmod1
46.279526,44.520996,unmod1
6.170027,-58.493805,unmod1
4.0278897,61.037888,unmod1
19.891375,-18.30703,unmod1
23.020596,10.597465,unmod1
-14.186716,-38.915142,unmod1
69.460724,-21.538403,unmod1
-26.058294,32.39688,unmod1
-26.744873,33.123505,unmod1
7.2404103,30.487906,unmod1
47.545963,-10.254633,unmod1
27.503122,-17.89638,unmod1
13.059582,41.37666,unmod1
52.75541,-1.2993726,unmod1
4.763718,-27.542454,unmod1
30.71119,-0.13437897,unmod1
-23.364626,30.214382,unmod1
-10.668795,1.0676085,unmod1
10.525744,44.131596,unmod1
11.178403,39.358414,unmod1
-25.293385,9.247465,unmod1
13.971201,49.33089,unmod1
3.6954644,2.033685,unmod1
44.529747,-11.136962,unmod1
2.5197368,40.645798,unmod1
4.315668,68.21611,unmod1
52.297855,24.648289,unmod1
-10.608948,4.0217195,unmod1
12.850056,72.217064,unmod1
51.305546,-51.480488,unmod1
64.3137,-21.314978,unmod1
23.547844,17.2858,unmod1
-5.3203106,4.3824425,unmod1
7.9396167,23.238369,unmod1
29.345907,48.422974,unmod1
41.390842,30.844868,unmod1
37.560837,51.919132,unmod1
77.39854,2.6689618,unmod1
25.787212,-7.6481647,unmod1
24.35727,-10.773712,unmod1
23.07365,-31.054398,unmod1
4.1195645,-58.638184,unmod1
-5.7150393,7.652552,unmod1
-5.771519,36.534462,unmod1
-0.2835051,2.605386,unmod1
-11.366095,-16.329443,unmod1
4.132907,-21.130583,unmod1
-7.0964565,40.917484,unmod1
33.127804,-25.633984,unmod1
33.006393,30.49266,unmod1
-26.254114,50.792564,unmod1
31.51132,28.619661,unmod1
24.7732,-25.94646,unmod1
-32.94055,24.631586,unmod1
6.7612805,-49.2973,unmod1
23.251621,37.88258,unmod1
-8.583994,7.919973,unmod1
53.594746,-32.367397,unmod1
38.59088,-16.58407,unmod1
0.13094145,15.160413,unmod1
26.288105,41.26394,unmod1
-1.2593958,39.931244,unmod1
41.31997,-27.263529,unmod1
-9.017345,18.214184,unmod1
73.053535,2.686691,unmod1
-8.842918,-10.891582,unmod1
7.5632987,-35.12998,unmod1
11.93687,48.460052,unmod1
-2.4937618,-37.84095,unmod1
-27.94935,31.715137,unmod1
43.911377,-17.692194,unmod1
56.07941,38.05384,unmod1
27.53936,30.441168,unmod1
55.23849,-21.465021,unmod1
7.412645,-0.5684254,unmod1
24.655655,14.025408,unmod1
59.65111,17.741884,unmod1
8.408282,-23.90433,unmod1
41.455166,0.028418688,unmod1
11.038218,-27.955074,unmod1
10.23801,-60.505096,unmod1
42.239574,43.057373,unmod1
19.399843,-13.408249,unmod1
-8.504605,-26.776669,unmod1
42.51547,13.329216,unmod1
-13.842255,47.883907,unmod1
-0.39952692,29.127102,unmod1
-7.662367,-41.085205,unmod1
1.4939789,15.932926,unmod1
43.71684,-29.640213,unmod1
7.1337323,61.58513,unmod1
48.547104,-12.078719,unmod1
49.4438,36.653915,unmod1
-12.882477,33.50776,unmod1
16.102854,19.701612,unmod1
4.5022097,-55.18848,unmod1
7.0349994,-2.1790044,unmod1
47.294704,-10.742946,unmod1
30.282303,-58.88671,unmod1
16.401924,34.794205,unmod1
35.86208,-21.301422,unmod1
-20.237076,42.59643,unmod1
4.6000485,22.708511,unmod1
-8.882496,-34.11608,unmod1
42.528767,-30.145863,unmod1
57.143044,27.849266,unmod1
39.771015,45.586246,unmod1
-14.7819605,56.282047,unmod1
12.981346,12.442332,unmod1
18.44198,50.962364,unmod1
44.05648,-29.326986,unmod1
37.60831,-21.232944,unmod1
30.095394,17.5856,unmod1
9.391997,34.97246,unmod1
28.94241,5.9292054,unmod1
48.384266,-20.804699,unmod1
75.30012,9.496058,unmod1
17.031654,-48.879456,unmod1
36.917473,50.733433,unmod1
13.290538,56.34787,unmod1
18.270613,15.985733,unmod1
9.226712,0.8628053,unmod1
46.594673,36.95401,unmod1
45.425385,-29.652208,unmod1
13.887813,-7.7665725,unmod1
-7.3134403,36.956303,unmod1
10.827294,35.7499,unmod1
-11.171079,-39.4791,unmod1
13.710017,-29.516264,unmod1
56.757595,3.0698552,unmod1
-18.913525,15.899283,unmod1
46.431774,45.10873,unmod1
41.11139,30.885334,unmod1
18.703098,34.531807,unmod1
1.9365005,30.546057,unmod1
19.187254,-56.09652,unmod1
-10.937969,-10.9352045,unmod1
-28.90201,6.2687654,unmod1
18.257193,-17.210365,unmod1
4.549482,-22.372122,unmod1
-3.0272098,2.685892,unmod1
54.601963,33.698116,unmod1
66.24597,-37.00609,unmod1
30.401634,-30.887966,unmod1
41.959423,28.668581,unmod1
30.886414,-47.671448,unmod1
4.287702,30.498363,unmod1
