unmod1,human,vleng,Andrev2015,muscle,pc3,channel_name
0.09196286,0.04721875,0.06613786,-0.059997562,-0.05712746,-0.07635181,filter_124
0.042895805,0.029004047,-0.030778883,0.043162458,0.09245053,0.012490315,filter_125
0.05253917,0.05626418,0.069951475,0.13403746,-0.01709323,0.0030265937,filter_126
0.0684044,0.17560199,0.016948234,0.066123515,0.27031967,-0.13183136,filter_127
-0.44958448,-0.35895446,-0.3106641,-0.1969278,0.03220072,-0.35646698,filter_128
-0.043750066,-0.17019261,0.0012290621,0.116641365,0.17828093,0.07263541,filter_129
-0.11825103,-0.21048667,-0.061610583,-0.20461929,0.077495836,-0.12026404,filter_130
0.07583404,0.12091521,-0.042418916,0.11700063,0.1729465,0.39077696,filter_131
0.0794341,0.13631418,0.075020306,-0.2424351,-0.045104787,-0.18803263,filter_132
0.21060933,0.22136419,0.115351826,0.060613275,0.38280126,0.020880016,filter_133
-0.12335961,-0.083556585,-0.16713382,0.027001515,0.12132402,-0.1306462,filter_134
-0.0011658297,0.03472962,0.0018994478,-0.051742926,0.24981655,0.07627511,filter_135
0.16527782,0.34351176,0.11532175,0.083290964,-0.0033003443,0.0012360654,filter_136
0.042577133,0.081851825,0.035045095,-0.20668457,-0.070003554,-0.19993193,filter_137
0.26054388,0.22085649,0.17689142,-0.21350309,0.105764,-0.111232296,filter_138
0.1486855,0.19320664,0.16412783,0.08985459,-0.012300363,0.21103661,filter_139
-0.0010568156,-0.047843874,-0.0034342618,0.15163514,-0.023754176,0.10425635,filter_140
-0.2822564,-0.2300947,-0.17714748,0.006883252,0.15816431,-0.18794852,filter_141
0.026440639,-0.08083259,-0.02206723,-0.08617037,-0.019247241,-0.12344853,filter_142
-0.062598266,-0.09741648,-0.049562737,-0.039498374,-0.15313011,-0.053782504,filter_143
-0.035976827,-0.05082126,-0.014890556,0.096600026,-0.026316507,0.24858864,filter_144
0.032132413,0.037194848,0.013394306,-0.16773036,-0.029979507,-0.12746975,filter_145
-0.021841923,0.13297494,-0.14142537,-0.37910843,-0.2954639,-0.18813002,filter_146
-0.19853123,-0.15739584,0.08259577,0.20317721,-0.07701179,0.232693,filter_147
0.114724554,0.066069975,0.14447747,0.07125197,0.06888257,-0.029722644,filter_148
-0.040301565,-0.08199521,-0.046981018,0.27720204,0.049683657,-0.0955748,filter_149
-0.48088342,-0.27918097,-0.31009567,0.04748332,0.030439653,0.00041660067,filter_150
-0.10490537,-0.03291835,-0.05518644,-0.21284552,0.101187415,-0.020404927,filter_151
0.19095711,0.011642677,0.110663205,0.13183156,-0.105511814,0.16482712,filter_152
-0.09099662,-0.14710829,-0.037313886,0.008397368,-0.036147166,-0.13953361,filter_153
-0.07083445,-0.018055445,-0.026936341,-0.05575212,-0.007067489,-0.10932868,filter_154
-0.34742486,-0.23887062,-0.27616665,0.5632945,0.07657524,0.5464169,filter_155
0.037923783,-0.096598886,0.038466133,-0.15744863,-0.20544529,-0.38376996,filter_156
-0.012657484,-0.06497547,0.051753357,0.11092899,0.056964736,-0.086052,filter_157
0.091348775,0.14684512,0.0069339327,-0.16191521,-0.16249858,-0.076429255,filter_158
-0.053688664,0.011369539,-0.0096544875,0.08810036,0.1161573,0.0025073283,filter_159
-0.06052675,0.00028395193,-0.09755133,-0.038575403,0.22503662,-0.2358668,filter_160
